word,reading,consensus_level,level_votes,family_level_votes,reference_sources,reference_families,support_count,candidate_type,example_meaning,relation_type,same_reading_current_forms,same_word_current_readings,jmdict_current_forms,jmdict_current_readings,jmdict_current_levels,jmdict_all_forms,jmdict_resolved
毎月,まいげつ; まいつき,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,每个月,same-writing-different-reading,,まいつき,,,,,no
毎月,まいげつ,N5,"{""N5"": 1}","{""waller-derived"": ""N5""}",waller,waller-derived,1,lexical,every month,same-writing-different-reading|same-jmdict-entry,,まいつき,毎月,まいつき,N5,まいげつ|まいつき|毎月,yes
毎年,まいねん/まいとし,N5,"{""N5"": 1}","{""waller-derived"": ""N5""}",openjlpt,waller-derived,1,lexical,every year,same-writing-different-reading,,まいとし,,,,,no
毎年,まいねん; まいとし,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,每年,same-writing-different-reading,,まいとし,,,,,no
毎年,まいねん,N5,"{""N5"": 1}","{""waller-derived"": ""N5""}",waller,waller-derived,1,lexical,every year,same-writing-different-reading|same-jmdict-entry,,まいとし,毎年,まいとし,N5,まいとし|まいねん|毎年,yes
前売,まえうり,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"advance sale, booking",same-reading-different-writing|same-jmdict-entry,前売り,,前売り,まえうり,N2,まえうり|前売|前売り,yes
曲る,まがる,N5,"{""N5"": 2}","{""community-independent"": ""N5"", ""waller-derived"": ""N5""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,to turn; to bend,same-reading-different-writing|same-jmdict-entry,曲がる,,曲がる,まがる,N5,まがる|曲がる|曲る,yes
巻,まき,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,volume,same-reading-different-writing|same-writing-different-reading,薪,かん,,,,,yes
真心,まこころ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,sincerity; devotion,same-writing-different-reading|same-jmdict-entry,,まごころ,真心,まごころ,N1,まこころ|まごころ|真心,yes
真に,まことに,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,truly; actually; really,same-reading-different-writing|same-jmdict-entry,まことに|誠に,,まことに|誠に,まことに,N1|N2,まことに|実に|寔に|洵に|真に|誠に,yes
間誤付く,まごつく,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",waller,waller-derived,1,lexical,"to be confused, to be flustered",same-reading-different-writing|same-jmdict-entry,まごつく,,まごつく,まごつく,N1,まごつく|間誤つく|間誤付く,yes
まさしく,まさしく,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,"surely, no doubt, evidently",same-reading-different-writing|same-jmdict-entry,正しく,,正しく,まさしく,N1,まさしく|正しく,yes
交ざる,まざる,N3,"{""N2"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,to be mixed; to be blended with; to associate with,same-reading-different-writing|same-jmdict-entry,混ざる,,混ざる,まざる,N2,まざる|交ざる|混ざる|雑ざる,yes
況して,まして,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,still more; still less (with neg. verb); to say nothing of,same-reading-different-writing|same-jmdict-entry,まして,,まして,まして,N3,まして|増して|況して,yes
まじめ,まじめ,N4,"{""N4"": 1}","{""waller-derived"": ""N4""}",waller,waller-derived,1,kana/loanword,serious,same-reading-different-writing|same-jmdict-entry,真面目,,真面目,まじめ,N4,まじめ|マジメ|眞面目|真面目,yes
交じる,まじる,N3,"{""N2"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,to be mixed; to be blended with; to associate with,same-reading-different-writing|same-jmdict-entry,混じる,,混じる,まじる,N2,まじる|交じる|交る|混じる|混る|雑じる,yes
交ぜる,まぜる,N3,"{""N2"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,to be mixed; to be blended with,same-reading-different-writing|same-jmdict-entry,混ぜる,,混ぜる,まぜる,N3,まぜる|交ぜる|混ぜる|雑ぜる,yes
またがる (うまを～),またがる (うまを～),N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,to straddle,fully-absent,,,,,,,no
跨がる,またがる,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,to extend over or into; to straddle,same-reading-different-writing|same-jmdict-entry,跨る,,跨る,またがる,N1,またがる|股がる|跨がる|跨る,yes
またぐ,またぐ,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",waller|wordmaster,community-independent|waller-derived,2,kana/loanword,to straddle,same-reading-different-writing|same-jmdict-entry,跨ぐ,,跨ぐ,またぐ,N2,またぐ|跨ぐ,yes
瞬き,またたき,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,wink; twinkling (of stars); flicker (of light),same-writing-different-reading|same-jmdict-entry,,まばたき,瞬き,まばたき,N1,またたき|まだたき|まばたき|めばたき|瞬き,yes
区々,まちまち,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,1.  several; various; divergent,same-reading-different-writing|same-jmdict-entry,まちまち,,まちまち,まちまち,N1,まちまち|区々|区区,yes
祭,まつり,N3,"{""N3"": 2}","{""community-independent"": ""N3"", ""waller-derived"": ""N3""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,festival; feast,same-reading-different-writing|same-jmdict-entry,祭り,,祭り,まつり,N4,まつり|祭|祭り,yes
まと,まと,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,"mark, target",same-reading-different-writing|same-jmdict-entry,的,,的,まと,N1,まと|的,yes
纏め,まとめ,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,settlement; conclusion,same-reading-different-writing|same-jmdict-entry,まとめ,,まとめ,まとめ,N1,まとめ|纏め,yes
免れる,まぬかれる,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,to escape from; to be rescued from; to avoid,same-writing-different-reading|same-jmdict-entry,,まぬがれる,免れる,まぬがれる,N1,まぬかれる|まぬがれる|免れる,yes
まぶた,まぶた,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",waller|wordmaster,community-independent|waller-derived,2,kana/loanword,eyelids,same-reading-different-writing|same-jmdict-entry,瞼,,瞼,まぶた,N2,まぶた|目蓋|眼蓋|瞼,yes
目蓋,まぶた,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,eyelid,same-reading-different-writing|same-jmdict-entry,瞼,,瞼,まぶた,N2,まぶた|目蓋|眼蓋|瞼,yes
間も無く,まもなく,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,soon; before long; in a short time,same-reading-different-writing|same-jmdict-entry,まもなく|間もなく,,まもなく|間もなく,まもなく,N2,まもなく|間もなく|間も無く,yes
円,まる,N3,"{""N3"": 1}","{""waller-derived"": ""N3""}",waller,waller-derived,1,lexical,"circle,money",same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,丸,えん,丸,まる,N2,まる|マル|丸|円,yes
丸い/円い,まるい,N5,"{""N5"": 1}","{""waller-derived"": ""N5""}",openjlpt,waller-derived,1,lexical,round; circular,same-reading-different-writing,丸い,,,,,,no
丸い; 円い,まるい,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,"round, circular",same-reading-different-writing,丸い,,,,,,no
円い,まるい,N5,"{""N5"": 1}","{""waller-derived"": ""N5""}",openjlpt|waller,waller-derived,1,lexical,round; circular; spherical,same-reading-different-writing|same-jmdict-entry,丸い,,丸い,まるい,N5,まるい|まろい|丸い|円い,yes
まるっきり,まるっきり,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,"completely, perfectly, just as if",fully-absent,,,,,,,yes
丸っきり,まるっきり,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,completely; perfectly; just as if,fully-absent,,,,,,,yes
丸で,まるで,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,quite; entirely; completely,same-reading-different-writing|same-jmdict-entry,まるで,,まるで,まるで,N3,まるで|丸で,yes
回る、回す,まわる、まわす,N4,"{""N4"": 1}","{""community-independent"": ""N4""}",wordmaster,community-independent,1,lexical,转动，旋转,fully-absent,,,,,,,no
真中,まんなか,N4,"{""N4"": 2}","{""community-independent"": ""N4"", ""waller-derived"": ""N4""}",openjlpt|wordmaster,community-independent|waller-derived,2,lexical,middle,same-reading-different-writing,真ん中,,,,,,no
真ん前,まんまえ,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,right in front; under the nose,fully-absent,,,,,,,yes
真ん円い,まんまるい,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,perfectly round,same-reading-different-writing|same-jmdict-entry,真ん丸い,,真ん丸い,まんまるい,N1,まんまるい|まん丸い|まん円い|真ん丸い|真ん円い,yes
三,み,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,(num) three,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,味|実|巳|未|身,さん,さん|三,さん,N1|N5,さん|み|三|参|參|弎|３,yes
未～,み～,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,not yet ~,fully-absent,,,,,,,no
三日月,みかずき,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt,waller-derived,1,lexical,new moon; crescent moon,same-writing-different-reading|same-jmdict-entry,,みかづき,三日月,みかづき,N1,みかずき|みかづき|三日月,yes
みじめ,みじめ,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",waller|wordmaster,community-independent|waller-derived,2,kana/loanword,"(arch) sad,pitiful,wretched",same-reading-different-writing|same-jmdict-entry,惨め,,惨め,みじめ,N1,みじめ|惨め,yes
微塵,みじん,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,particle; atom,fully-absent,,,,,,,yes
見せ物,みせもの,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,show; exhibition,same-reading-different-writing|same-jmdict-entry,見世物,,見世物,みせもの,N1,みせもの|見せ物|見世物,yes
店屋,みせや,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,store; shop,fully-absent,,,,,,,yes
御手洗,みたらし,N2,"{""N2"": 1}","{""waller-derived"": ""N2""}",waller,waller-derived,1,lexical,font of purifying water placed at entrance of shrine,fully-absent,,,,,,,yes
見っともない,みっともない,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,shameful; indecent,same-reading-different-writing|same-jmdict-entry,みっともない,,みっともない,みっともない,N1,みっともない|見っともない|見っとも無い,yes
見付かる,みつかる,N2,"{""N2"": 1}","{""waller-derived"": ""N2""}",openjlpt|waller,waller-derived,1,lexical,to be found; to be discovered,same-reading-different-writing|same-jmdict-entry,見つかる,,見つかる,みつかる,N4,みつかる|見つかる|見付かる|見付る,yes
見詰める,みつめる,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,"to stare at, to gaze at",same-reading-different-writing|same-jmdict-entry,見つめる,,見つめる,みつめる,N3,みつめる|凝視める|瞶める|見つめる|見凝める|見詰める,yes
見積り,みつもり,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,estimation; quotation,same-reading-different-writing|same-jmdict-entry,見積もり,,見積もり,みつもり,N2,みつもり|見積|見積もり|見積り,yes
見舞,みまい,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,enquiry; expression of sympathy; expression of concern,same-reading-different-writing|same-jmdict-entry,見舞い,,見舞い,みまい,N4,みまい|見舞|見舞い,yes
ミリ (メートル),ミリ (メートル),N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,milli-,fully-absent,,,,,,,no
見る 観る,みる,N5,"{""N5"": 1}","{""waller-derived"": ""N5""}",openjlpt,waller-derived,1,lexical,to see; to watch,same-reading-different-writing,見る|診る,,,,,,no
観る,みる,N5,"{""N5"": 1}","{""waller-derived"": ""N5""}",waller,waller-derived,1,lexical,"to see, to watch",same-reading-different-writing|same-jmdict-entry,見る|診る,,見る,みる,N5,みる|見る|視る|覧る|観る,yes
民主～,みんしゅ～,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,democratic,fully-absent,,,,,,,no
民俗,みんぞく,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,people; race; nation,same-reading-different-writing,民族,,,,,,yes
六,む,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,(num) six,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,無,ろく,ろく|六,ろく,N1|N5,む|むう|ろく|六|陸|６,yes
向う,むかう,N2,"{""N2"": 1}","{""waller-derived"": ""N2""}",openjlpt|waller,waller-derived,1,lexical,(v5u) to face; to go towards,same-reading-different-writing|same-jmdict-entry,向かう,,向かう,むかう,N3,むかう|向う|向かう|対う,yes
向け,むけ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,for ~; oriented towards ~,fully-absent,,,,,,,yes
婿,むこ,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,son-in-law,fully-absent,,,,,,,yes
むしる,むしる,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,"to pluck, to pick, to tear",same-reading-different-writing|same-jmdict-entry,毟る,,毟る,むしる,N1,むしる|挘る|毟る,yes
無闇に,むやみに,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,unreasonably; absurdly; recklessly,fully-absent,,,,,,,yes
名～,めい～,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,famous ~,fully-absent,,,,,,,no
命ずる,めいずる,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,to command; to appoint,fully-absent,,,,,,,yes
目覚し,めざまし,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,(abbr) alarm-clock,same-reading-different-writing|same-jmdict-entry,目覚まし,,目覚まし,めざまし,N3,めざまし|目ざまし|目覚し|目覚まし,yes
目覚しい,めざましい,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,brilliant; splendid; striking,same-reading-different-writing|same-jmdict-entry,目覚ましい,,目覚ましい,めざましい,N1,めざましい|目ざましい|目覚しい|目覚ましい|目醒しい,yes
目付き,めつき,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,look; expression of the eyes; eyes,same-reading-different-writing|same-jmdict-entry,目つき,,目つき,めつき,N1,めつき|目つき|目付き|眼つき|眼付|眼付き,yes
愛でたい,めでたい,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,auspicious,same-reading-different-writing|same-jmdict-entry,めでたい|目出度い,,めでたい|目出度い,めでたい,N2|N3,めでたい|愛でたい|目出度い|芽出度い,yes
目途,めど,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"goal, outlook",same-reading-different-writing|same-jmdict-entry,めど|目処,,めど|目処,めど,N1|N2,めど|もくと|メド|目処|目途,yes
めまい,めまい,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",waller|wordmaster,community-independent|waller-derived,2,kana/loanword,"dizziness,giddiness",same-reading-different-writing|same-jmdict-entry,眩暈,,眩暈,めまい,N2,めまい|目まい|目眩|目眩い|眩冒|眩暈,yes
目眩,めまい,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,dizziness; giddiness,same-reading-different-writing|same-jmdict-entry,眩暈,,眩暈,めまい,N2,めまい|目まい|目眩|目眩い|眩冒|眩暈,yes
目盛,めもり,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,scale; gradations,same-reading-different-writing|same-jmdict-entry,目盛り,,目盛り,めもり,N1,めもり|目盛|目盛り,yes
面目,めんぼく,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,face; honour; reputation,fully-absent,,,,,,,yes
申込,もうしこみ,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"application, request, proposal",same-reading-different-writing|same-jmdict-entry,申し込み,,申し込み,もうしこみ,N3,もうしこみ|申し込み|申込|申込み,yes
申出,もうしで,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,proposal; request; claim,same-reading-different-writing|same-jmdict-entry,申し出,,申し出,もうしで,N1,もうしで|申し出|申出,yes
藻掻く,もがく,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,to struggle; to wriggle; to be impatient,same-reading-different-writing|same-jmdict-entry,もがく,,もがく,もがく,N1,もがく|藻掻く|藻搔く|踠く,yes
木曜,もくよう,N3,"{""N3"": 1}","{""waller-derived"": ""N3""}",openjlpt|waller,waller-derived,1,lexical,Thursday,fully-absent,,,,,,,yes
若し,もし,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,if; in case; supposing,same-reading-different-writing|same-jmdict-entry,もし,,もし,もし,N4,もし|若し,yes
齎らす,もたらす,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,to bring; to take; to bring about,same-reading-different-writing|same-jmdict-entry,もたらす,,もたらす,もたらす,N2,もたらす|もらたす|持たらす|齎す|齎らす,yes
物体ない,もったいない,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,too good; more than one deserves; wasteful,same-reading-different-writing|same-jmdict-entry,もったいない|勿体ない|勿体無い,,もったいない|勿体ない|勿体無い,もったいない,N1|N2|N3,もったいない|勿体ない|勿体無い|物体ない|物体無い,yes
基,もと,N3,"{""N3"": 2}","{""community-independent"": ""N3"", ""waller-derived"": ""N3""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,basis,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,下|元,もとい,元,もと,N2,もと|元|因|基|本|素,yes
素,もと,N3,"{""N3"": 2}","{""community-independent"": ""N3"", ""waller-derived"": ""N3""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,prime,same-reading-different-writing|same-jmdict-entry,下|元,,元,もと,N2,もと|元|因|基|本|素,yes
物置き,ものおき,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,storeroom,same-reading-different-writing|same-jmdict-entry,物置,,物置,ものおき,N1,ものおき|物置|物置き,yes
股,もも,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"thigh, femur",same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,もも|桃,また,もも,もも,N1,もも|股|腿,yes
腿,もも,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,thigh; femur,same-reading-different-writing|same-jmdict-entry,もも|桃,,もも,もも,N1,もも|股|腿,yes
諸に,もろに,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",waller,waller-derived,1,lexical,"completely, all the way",same-reading-different-writing|same-jmdict-entry,もろに,,もろに,もろに,N1,もろに|モロに|諸に,yes
問,もん,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,problem; question,same-reading-different-writing,紋|門,,,,,,yes
文字,もんじ,N3,"{""N3"": 1}","{""waller-derived"": ""N3""}",waller,waller-derived,1,lexical,"letter (of alphabet),character",same-writing-different-reading|same-jmdict-entry,,もじ,文字,もじ,N3,もじ|もんじ|文字,yes
哉,や,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt,waller-derived,1,lexical,question mark,same-reading-different-writing,や|矢,,,,,,no
やかん,やかん,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,kana/loanword,kettle,same-reading-different-writing|same-jmdict-entry,夜間|薬缶,,夜間|薬缶,やかん,N2,やかん|夜間|薬缶|薬罐|薬鑵,yes
軈て,やがて,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,before long; soon; at length,same-reading-different-writing|same-jmdict-entry,やがて,,やがて,やがて,N2,やがて|漸て|軈て|頓て,yes
夜行,やぎょう,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,walking around at night; night train; night travel,fully-absent,,,,,,,yes
夜行,やこう,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,walking around at night; night train; night travel,fully-absent,,,,,,,yes
優,やさ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,gentle; affectionate,fully-absent,,,,,,,yes
矢鱈,やたら,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",waller,waller-derived,1,lexical,"randomly, recklessly, blindly",same-reading-different-writing|same-jmdict-entry,やたら,,やたら,やたら,N1,やたら|矢鱈,yes
やたらに,やたらに,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,kana/loanword,"randomly, recklessly, blindly",fully-absent,,,,,,,no
矢鱈に,やたらに,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt,waller-derived,1,lexical,randomly; recklessly; blindly,fully-absent,,,,,,,no
やっ付ける,やっつける,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,to beat,same-reading-different-writing|same-jmdict-entry,やっつける|遣っ付ける,,やっつける|遣っ付ける,やっつける,N1|N2,やっつける|やっ付ける|遣っつける|遣っ付ける,yes
矢っ張り,やっぱり,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,also; as I thought; still,same-reading-different-writing|same-jmdict-entry,やっぱり,,やっぱり,やっぱり,N4,やっぱり|矢っ張り,yes
家主,やぬし,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,landlord,fully-absent,,,,,,,yes
やはり; やっぱり,やはり; やっぱり,N4,"{""N4"": 1}","{""community-independent"": ""N4""}",wordmaster,community-independent,1,lexical,"as I thought, absolutely",fully-absent,,,,,,,no
やむをえない,やむをえない,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",waller|wordmaster,community-independent|waller-derived,2,kana/loanword,"cannot be helped,unavoidable",same-reading-different-writing|same-jmdict-entry,やむを得ない,,やむを得ない,やむをえない,N2,やむをえない|やむを得ない|已むを得ない|止むをえない|止むを得ない,yes
止むを得ない,やむをえない,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,cannot be helped; unavoidable,same-reading-different-writing|same-jmdict-entry,やむを得ない,,やむを得ない,やむをえない,N2,やむをえない|やむを得ない|已むを得ない|止むをえない|止むを得ない,yes
稍,やや,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,a little; partially; somewhat,same-reading-different-writing|same-jmdict-entry,やや,,やや,やや,N2,やや|漸|稍,yes
やりとおす,やりとおす,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,"to carry through, to achieve, to complete",same-reading-different-writing|same-jmdict-entry,やり通す|遣り通す,,やり通す|遣り通す,やりとおす,N1,やりとおす|やり通す|遣り通す,yes
やりとげる,やりとげる,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,to accomplish,same-reading-different-writing|same-jmdict-entry,やり遂げる,,やり遂げる,やりとげる,N1,やりとげる|やり遂げる|遣り遂げる,yes
遣る,やる,N5,"{""N5"": 1}","{""waller-derived"": ""N5""}",openjlpt|waller,waller-derived,1,lexical,to do; to have sexual intercourse; to kill,same-reading-different-writing|same-jmdict-entry,やる,,やる,やる,N5,やる|ヤる|行る|遣る,yes
軟らかい,やわらかい,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,soft; tender; limp,same-reading-different-writing|same-jmdict-entry,柔らかい,,柔らかい,やわらかい,N3,やわらかい|柔かい|柔らかい|軟らかい,yes
優,ゆう,N3,"{""N3"": 1}","{""community-independent"": ""N3""}",wordmaster,community-independent,1,lexical,优秀/优,same-reading-different-writing,夕|有|結う,,,,,,no
言う,ゆう,N3,"{""N3"": 1}","{""waller-derived"": ""N3""}",openjlpt|waller,waller-derived,1,lexical,to say,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,夕|有|結う,いう,言う,いう,N5,いう|ゆう|云う|言う|謂う,yes
有機,ゆうき,N3,"{""N1"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,organic,same-reading-different-writing,勇気,,,,,,yes
昨夜,ゆうべ,N5,"{""N5"": 2}","{""community-independent"": ""N5"", ""waller-derived"": ""N5""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,last night,same-reading-different-writing|same-jmdict-entry,ゆうべ|夕べ,,ゆうべ,ゆうべ,N5,ゆうべ|ゆんべ|よべ|昨夕|昨夜,yes
